"Novavax, Phase III trial, subunit vaccine, NVX-CoV2373",Novavax has begun a Phase III trial of its subunit vaccine candidate NVX-CoV2373.
"Baharat, Phase III trial, rabies virus platform, Covaxin, people, India","Baharat has begun a Phase III trial of its inactivated rabies virus platform (Covaxin) on 28,500 people in India."
"Medicago, GlaxoSmithKline, announced, Phase II/III trial, tobacco plant vaccine candidate, CoVLP","Medicago, with GlaxoSmithKline, has announced a Phase II/III trial of their tobacco plant vaccine candidate (CoVLP)."
"Anhui Zhifei Longcom, China Academy of Medical Sciences, Phase III trials, RBD-dimer, vaccine",Anhui Zhifei Longcom (with the China Academy of Medical Sciences) has begun Phase III trials for their RBD-dimer vaccine.
"CureVac, Phase III trial, mRNA vaccine, CVnCoV, participants","CureVac has begun a Phase III trial of their mRNA vaccine candidate CVnCoV in 36,500 participants."
"Institute of Medical Biology, Phase III clinical trial, inactivated, vaccine, people","The Institute of Medical Biology has begun a Phase III clinical trial of their inactivated vaccine on 34,020 people."
"Clover, Biopharmaceuticals, Phase II/III clinical trial, candidate, targeting, participants","Clover Biopharmaceuticals registered a Phase II/III clinical trial for their candidate, targeting 34,000 participants."
"Broad-scale control, measures, stay-at-home orders, widespread, face mask, reduce, transmission, implemented, simultaneously",Broad-scale control measures such as stay-at-home orders and widespread face mask use effectively reduce transmission and are more impactful when implemented simultaneously.
"Public, health notifications, increase, adherence, policies",Public health notifications increase adherence to policies.
"Social distancing, policies, reduced, China, Europe, US","Social distancing and other policies quickly reduced spread throughout China, Europe, and the US."
"China, modeling, one-day delay, implementing, control measures, increased, time, outbreak, days","In China, modeling suggests that a one-day delay in implementing control measures increased the time needed to curtail an outbreak by 2.4 days."
"US, delay, emergency declarations, school closures, mortality","In the US, each day of delay in emergency declarations and school closures was associated with a 5-6% increase in mortality."
"Reductions, transmission, visible, days, implementation, NPIs, increased, transmission, visible, days, NPIs, lifted","Reductions in transmission are generally visible 6-9 days after the implementation of NPIs, and increased transmission is generally visible 14-20 days after NPIs are lifted."
"US, counties, mask, case growth, rates, counties, mask",US counties with mask mandates have lower case growth rates than neighboring counties lacking mask mandates.
"Modeling, widespread, facemasks, effective, reducing, transmission, individual, mask, efficiency, low, benefits, maximized, population","Modeling suggests that widespread use of facemasks is effective at reducing transmission even when individual mask efficiency is low, though their benefits are maximized when most of the population wears masks."
"US, shelter-in-place orders, SIPOs, restaurant, bar closures reductions, exponential, growth rate","In the US, shelter-in-place orders (SIPOs) and restaurant and bar closures were associated with large reductions in exponential growth rate of cases."
"School closures, cancellation, gatherings, smaller, effects",School closures and cancellation of large gatherings had smaller effects.
"Similarly, public health, week, associated with, COVID-19, growth rates, next week","Similarly, more public health interventions in a given week was strongly associated with lower COVID-19 growth rates in the next week."
"Adherence, social distancing, income",Adherence to social distancing policies depends on income.
"Telework, policies, cases",Telework policies may reduce new cases.
"Mobility, physical contact, decline, public health control",Mobility and physical contact rates decline after public health control measures are implemented.
"Mobility, reductions, US, associated with, reductions, COVID-19, case growth",Mobility reductions in the US have been associated with significant reductions in COVID-19 case growth.
"Social distancing, reductions, non-essential visits, stores, movement, distance, lower, transmission, rates",Social distancing and reductions in both non-essential visits to stores and overall movement distance led to lower transmission rates.
"combination, school closures, work restrictions, measures, limit transmission","A combination of school closures, work restrictions, and other measures are likely required to effectively limit transmission."
"School closures, insufficient, reduced, mortality, UK, US","School closures alone appear insufficient, though likely reduced mortality in the UK and the US."
"Reducing, capacity, indoor locations, restaurants, gyms, hotels, cafes, religious organizations, effective, reduce, COVID-19, transmission, substantial, lockdowns","Reducing capacity at crowded indoor locations such as restaurants, gyms, hotels, cafes, and religious organizations may be an effective way to reduce COVID-19 transmission without more substantial lockdowns."
"Increasing, air flow, rates, indoor environments, mechanical filtration, efficiency, wearing, masks, indoor, transmission, rates","Increasing air flow rates in indoor environments, improving mechanical filtration efficiency, and wearing masks may also reduce indoor transmission rates."
"Adolescents, young adults, messaging, improve, adherence, NPIs, public health policies, self-reported adherence, NPI, policies, mask use, low","Adolescents and young adults (15-24) may require different messaging to improve adherence to NPIs and public health policies, and self-reported adherence to NPI policies (e.g., mask use) is consistently low in 18- to 29-year-olds."
"US, limiting, transmission, younger populations, reducing, hospitalizations, mortality, older cohorts","In the US, limiting transmission in younger populations is crucial for reducing hospitalizations and mortality in older cohorts."
"Individual, behaviors, face masks, social distancing, associated with, reduced, risk, COVID-19, infection","Individual behaviors (e.g., face masks, social distancing) have been associated with reduced risk of COVID-19 infection."
"US, CDC, face masks, inhibit, transmission, reducing, exhaled particles, infectious, individuals, reducing, inhaled particles, worn, uninfected, individuals","The US CDC has indicated that face masks inhibit transmission by both reducing the number of exhaled particles from infectious individuals, as well as reducing the number of inhaled particles when worn by uninfected individuals."
"US, CDC, universal masking, indoors, inhibit, spread, COVID-19, alongside physical distancing, nonessential indoor, outdoor spaces, travel, increasing, ventilation, disinfection","The US CDC recommends universal masking when indoors to inhibit the spread of COVID-19, alongside physical distancing, avoiding nonessential indoor and crowded outdoor spaces, postponing travel, and increasing ventilation and disinfection."
"Always, wearing masks, physical distance, washing hands, reduced, risk","Always wearing masks, maintaining physical distance >1m, and frequently washing hands were all associated with reduced risk of COVID-19 infection in individuals who had direct contact with infected individuals."
"Particle, physics, modeling, physical distancing, reduction, SARS-CoV-2 aerosols, expressed, coughs, smaller particles, travel, wind, direction, speed","Particle physics modeling suggests that 2m physical distancing is generally sufficient for reduction of SARS-CoV-2 aerosols expressed during coughs, though smaller particles can travel farther, and wind direction and speed may play a role."
"Danish study, mask, associated with, protection, COVID-19, infection, limitations, timing, low, COVID-19, prevalence, self-reporting, reductions, emission rates","A Danish study found that mask use was not associated with protection from COVID-19 infection, but suffered from limitations in timing (i.e., low COVID-19 prevalence) and self-reporting, and did not assess reductions in emission rates."
"Particular focus, gatherings, superspreading, events",Particular focus should be placed on minimizing large gatherings where superspreading events are more likely.
"Retrospective, contact tracing, clusters, cases, overdispersion, heterogeneity, secondary transmission, primary, COVID-19","Retrospective contact tracing may help identify the source of large clusters of cases, and should be implemented due to the overdispersion or heterogeneity in secondary transmission arising from each primary COVID-19 case."
"superspreading, events, policies, mitigate, risks","There are multiple types of superspreading events, and different policies are required to mitigate risks from each."
"Research, path, SARS-CoV-2, elimination, pharmaceutical, non-pharmaceutical interventions",Research is needed to plan the path to SARS-CoV-2 elimination via pharmaceutical and non-pharmaceutical interventions.
"South Korea, early, implementation, rapid, contact tracing, testing, quarantine, reduce, transmission rate, COVID-19","In South Korea, early implementation of rapid contact tracing, testing, and quarantine was able to reduce the transmission rate of COVID-19."
"Contact tracing, testing, physical distancing352, COVID-19",Contact tracing and high levels of testing and physical distancing352 may limit COVID-19 resurgence.
"Premature, relaxation, public health control, measures, increases, prevalence, state, level",Premature relaxation of public health control measures may facilitate rapid increases in prevalence at the state level.
"Modeling, periods, social distancing, lock-down, effective, reducing, exposure, asymptomatic",Modeling suggests that periods of social distancing or lock-down may be effective in reducing exposure from asymptomatic cases.
"Testing, balancing, public health, economic costs",Testing is critical to balancing public health and economic costs.
"Rolling, interventions",Rolling interventions may be necessary.
"Undetected, cases, elevated, risk, re-emergence, restrictions, lifted",Undetected cases can lead to elevated risk of re-emergence after restrictions are lifted.
"Synchronizing, public health, US state lines, interventions",Synchronizing public health interventions across US state lines may reduce the total number of required interventions.
"Modeling, travel, restrictions, impact, reducing, SARS-CoV-2, transmission, countries, incidence, countries, low, incidence","Modeling shows that travel restrictions are likely to have the greatest impact at reducing SARS-CoV-2 transmission in countries that are highly connected to those with high incidence, and also in countries with low incidence."
"SARS-CoV-2, survive, surfaces, hours, days, stable, air, hours, presence, UV light, temperature, humidity","SARS-CoV-2 can survive on surfaces from hours to days and is stable in air for at least several hours, depending on the presence of UV light, temperature, and humidity."
"Viable, SARS-CoV-2, RNA, contaminated, surfaces, survivability","Viable SARS-CoV-2 and/or RNA can be recovered from contaminated surfaces; however, survivability varies."
"Both, temperature, humidity, SARS-CoV-2 survival, nonporous surfaces, cooler, humid, environments, survival, stainless steel, ABS, plastic, nitrile, indoors, simulated, saliva matrix","Both temperature and humidity contribute to SARS-CoV-2 survival on nonporous surfaces, with cooler, less humid environments facilitating survival (stainless steel, ABS plastic, and nitrile rubber; indoors only; simulated saliva matrix)."
"Persistence, reduced, warmer temperatures, enhanced, colder temperatures","Persistence is reduced with warmer temperatures (37°C), and enhanced at colder temperatures (4°C)."
"SARS-CoV-2, stable, days, RH, smooth surfaces, plastic, stainless steel, glass, ceramics, wood, latex gloves, surgical masks","SARS-CoV-2 was shown to be stable up to 7 days (25-27°C; 35% RH) on smooth surfaces, to include plastic, stainless steel, glass, ceramics, wood, latex gloves, and surgical masks."
"SARS-CoV-2, detectable, plaque, assay, currency, hours, clothing, hours, skin, hours","At 22°C, SARS-CoV-2 was shown to be detectable (via plaque assay) on paper currency for up to 24 hours, on clothing for up to 4 hours, and on skin for up to 96 hours."
"SARS-CoV-2, stable, pH, surfaces",SARS-CoV-2 was found to be stable across pH 3-10 on several surfaces at 22°C.
"infectious virus, printing, tissue papers, treated wood, cloth, glass, banknote, stainless steel, plastic","After 3 hours (22°C, 65% RH), no infectious virus was detected on printing and tissue papers; on day 2, none was found on treated wood and cloth; on day 4, none was found on glass or banknote; on day 7, none was found on stainless steel or plastic."
"standard room, temperature, humidity, SARS-CoV-2, library, days, quarantine, material, conditions","At standard room temperature and humidity, SARS-CoV-2 becomes undetectable on common library items after 2 to 8 days of quarantine depending on the material (e.g., book cover vs leather) and conditions (e.g., stacked vs unstacked)."
"SARS-CoV-2, plastic, metal, days, RH, infectious virus, surgical mask, days, RH","SARS-CoV-2 can persist on plastic and metal surfaces for up to 3 days (21-23°C, 40% RH) and infectious virus can be recovered from a surgical mask after 7 days (22°C, 65% RH)."
"SARS-CoV-2, RNA, detected, symptomatic, asymptomatic, ship, passenger, rooms, days",SARS-CoV-2 RNA was detected in symptomatic and asymptomatic cruise ship passenger rooms up to 17 days.
"viral particles, cm2, detect, SARS-CoV-2 RNA, surfaces","It is estimated that at least 1,000 viral particles per 25 cm2 are needed to detect SARS-CoV-2 RNA on surfaces."
"absence, sunlight, SARS-CoV-2, surfaces, weeks","In the absence of sunlight, SARS-CoV-2 can persist on surfaces for weeks."
"absence, sunlight, infectious, SARS-CoV-2, non-porous, glass, vinyl, surfaces, days, RH, temperatures, reduce, environmental stability, SARS-CoV-2","In the absence of sunlight, infectious SARS-CoV-2 can remain on non-porous (e.g., glass, vinyl) surfaces for at least 28 days at 20°C and 50% RH; higher temperatures greatly reduce the environmental stability of SARS-CoV-2."
"value, stability, estimates, fluid matrix, protein, simulate, human, respiratory fluid, inoculation dose","This value is longer than other stability estimates, potentially due to a fluid matrix with more protein to simulate human respiratory fluid and a higher inoculation dose."
"simulated, saliva, stainless steel surfaces, SARS-CoV-2, negligible, decay, minutes, darkness, infectivity every, minutes, simulated, UVB, radiation","In simulated saliva on stainless steel surfaces, SARS-CoV-2 shows negligible decay over 60 minutes in darkness, but loses 90% of infectivity every 6.8-12.8 minutes, depending on simulated UVB radiation."
"Department of Homeland Security, DHS, data-based model, SARS-CoV-2 decay, inert surfaces, stainless steel, ABS, plastic, nitrile, rubber, temperature, relative humidity","The Department of Homeland Security (DHS) developed a data-based model for SARS-CoV-2 decay on inert surfaces (stainless steel, ABS plastic and nitrile rubber) at varying temperature and relative humidity without sunlight."
"Particulate matter, PM, transmission model, SARS-CoV-2",Particulate matter (PM) does not appear to be a viable transmission model of SARS-CoV-2.
"pollen, air particulates, carriers, SARS-CoV-2, country-level, associations","It does not appear that pollen or air particulates are carriers of SARS-CoV-2, despite some country-level associations."
"SARS-CoV-2, survival, air, dependent, presence, UV light, temperature",SARS-CoV-2 survival in the air is highly dependent on the presence of UV light and temperature.
"DHS, estimating, decay, SARS-CoV-2, environmental",DHS has developed a tool for estimating the decay of airborne SARS-CoV-2 in different environmental conditions.
"effects of, evaporation, modeling, hot, dry, increase, aerosol risk, SARS-CoV-2, cold, humid, conditions, transmission, droplet, spread","Due to the effects of evaporation, modeling suggests that hot, dry conditions increase the aerosol risk of SARS-CoV-2, though cold, humid conditions facilitate transmission by droplet spread."
"Experimental studies, SARS-CoV-2 aerosols, mass median, aerodynamic, artificial, simulated, inactivates, virus, reductions, infectious, concentration, minutes, high-intensity sunlight, minutes, low-intensity sunlight, March, October","Experimental studies using SARS-CoV-2 aerosols (1.78-1.96 μm mass median aerodynamic diameter in artificial saliva matrix) found that simulated sunlight rapidly inactivates the virus, with 90% reductions in infectious concentration after 6 minutes in high-intensity sunlight (similar to mid-June) and 19 minutes in low-intensity sunlight (similar to early March or October)."
"dark, half-life, aerosolized, SARS-CoV-2, minutes, simulated, saliva matrix","In dark conditions, the half-life of aerosolized SARS-CoV-2 is approximately 86 minutes in simulated saliva matrix."
"Humidity, impact, aerosolized virus, survival",Humidity alone had no significant impact on aerosolized virus survival.
"SARS-CoV-2, aerosol, half-life, hours, particles, tested, RH),673, retaining, infectivity, hours, conditions, RH","SARS-CoV-2 was shown to have an aerosol half-life of 2.7 hours (without sunlight, particles <5 μm, tested at 21-23°C and 65% RH),673 retaining infectivity for up to 16 hours in appropriate conditions (23°C, 53% RH, no sunlight)."
"Stability, SARS-CoV-2 RNA, clinical samples, temperature, transport medium",Stability of SARS-CoV-2 RNA in clinical samples depends on temperature and transport medium.
"RNA, clinical samples, viral transport, medium, stable, days, real-time RT-PCR, results",RNA in clinical samples collected in viral transport medium is stable at 18-25°C or 2-8°C for up to 21 days without impacting real-time RT-PCR results.
"RNA, clinical samples, stable, weeks, quantitative, RT-PCR testing, sample","RNA in clinical samples is also stable at 4°C for up for 4 weeks with regard to quantitative RT-PCR testing (given that the sample contains 5,000 copies/mL)."
"Separately, storage, RNA, phosphate, saline, PBS, room temperature, sample, concentrations","Separately, storage of RNA in phosphate buffered saline (PBS) at room temperature (18-25°C) resulted in unstable sample concentrations."
"SARS-CoV-2, transmitted, people, food",There is currently no evidence that SARS-CoV-2 is transmitted to people through food.
"evidence, food, food packaging, food handling, COVID-19, infections, outbreaks, hypothesized, food origin","There is no documented evidence that food, food packaging, or food handling is a significant source of COVID-19 infections, though several outbreaks have a hypothesized food origin."
"Infectious, SARS-CoV-2, frozen food packaging, actual, infections","Infectious SARS-CoV-2 has been found on frozen food packaging, but has not been linked to actual infections."
"SARS-CoV-2, susceptible, heat treatment, weeks, refrigerated, temperatures",SARS-CoV-2 is susceptible to heat treatment (70°C) but can persist for at least two weeks at refrigerated temperatures (4°C).
"SARS-CoV-2, maintains, infectivity, days, inoculated, frozen foods, stored",SARS-CoV-2 maintains infectivity for at least 21 days when inoculated on frozen foods and stored below -20°C.
"Soap, water, alcohol, chlorine-based cleaners, hand sanitizers, disinfectants, effective, inactivating, SARS-CoV-2, hands, surfaces","Soap and water, as well as common alcohol and chlorine-based cleaners, hand sanitizers, and disinfectants are effective at inactivating SARS-CoV-2 on hands and surfaces."
"systematic review, UV light, ethanol, hydrogen peroxide, hypochlorite, methods, reduce, surface, contamination","A systematic review identified sunlight, UV light, ethanol, hydrogen peroxide, and hypochlorite as methods to reduce surface contamination."
"levels, decontamination, transmission","However, the levels of decontamination necessary to affect transmission per se are still unknown."
"Alcohol-based hand rubs, effective, inactivating, SARS-CoV-2",Alcohol-based hand rubs are effective at inactivating SARS-CoV-2.
"Chlorine, bleach, ethanol, chlorhexidine, live virus, lab tests","Chlorine bleach (1%, 2%), 70% ethanol and 0.05% chlorhexidine are effective against live virus in lab tests."
"EPA, SARS-CoV-2 disinfectants, effective, SARS-CoV-2",EPA has released a list of SARS-CoV-2 disinfectants that have been found effective against SARS-CoV-2 specifically.
"Twice-daily, cleaning, sodium dichloroisocyanurate, surfaces, COVID-19, patient hospital",Twice-daily cleaning with sodium dichloroisocyanurate decontaminated surfaces in COVID-19 patient hospital rooms.
"Regular, disinfection, hospital rooms, benzalkonium wipes, presence, SARS-CoV-2, surfaces, contamination, widespread, cleaning","Regular disinfection of hospital rooms (with benzalkonium wipes) can reduce the presence of SARS-CoV-2 on surfaces, though contamination is widespread without regular cleaning."
"Chlorhexidine, digluconate, ineffective",Chlorhexidine digluconate may be ineffective.
"Efforts, paint-on, surfaces, surface coatings190, inactivate, SARS-CoV-2",Efforts are ongoing to create paint-on surfaces or other surface coatings190 that can rapidly inactivate SARS-CoV-2.
"Iodine-based, antiseptics, decontaminate, nasal passages, influence, transmission","Iodine-based antiseptics may be able to decontaminate nasal passages, though any influence on transmission is unknown."
"mouth-spray, cold-causing coronavirus 229E, ColdZyme®, SARS-CoV-2, in vitro, tests, clinical benefit",A mouth-spray previously investigated for the cold-causing coronavirus 229E (ColdZyme®) effectively inactivated SARS-CoV-2 in vitro; additional tests are necessary to determine any clinical benefit.
"Indoor air filters, non-thermal, plasma, reactive oxygen species, effective, reducing, circulating, SARS-CoV-2, concentrations, reductions, surrogate virus, testing, live, SARS-CoV-2 virus","Indoor air filters based on non-thermal plasma or reactive oxygen species may be effective at reducing circulating SARS-CoV-2 concentrations, estimated by reductions in surrogate virus, though additional testing on live SARS-CoV-2 virus is needed."
"Indoor air filtration, hydroxyl radical, ozone, trialed, UK, hospitals, efficacy, reducing, concentrations, surrogate virus, M2 phage","Indoor air filtration devices based on hydroxyl radical cascades, which do not emit ozone, are being trialed at 4 UK hospitals due to their efficacy in reducing concentrations of a surrogate virus (M2 phage)."
"tests, surrogate virus, Phi6 phage, modified, version, Joint Biological Agent Decontamination System, JBADS, effective, military aircraft, hours, high heat, humidity, Phi6, stable, SARS-CoV-2, surfaces, surrogate","In tests with a surrogate virus (Phi6 phage), a modified version of the Joint Biological Agent Decontamination System (JBADS) was effective at decontaminating military aircraft in approximately three hours using high heat and humidity; Phi6, however, may be less stable than SARS-CoV-2 on surfaces, and therefore may not be the best surrogate."
"Aquila, Bioscience, spray decontamination technique, pair, alcohol-, chemical-free wipe, products, SARS-CoV-2, skin, surfaces, washable masks, high-affinity binding","Aquila Bioscience has developed a spray decontamination technique to pair with its existing alcohol- and chemical-free wipe; these products may be used to capture SARS-CoV-2 on skin, surfaces, and washable masks via high-affinity binding."
"Masks, laser-induced graphene, antibacterial, mask decontamination, masks, exposed to","Masks with laser-induced graphene have previously shown antibacterial properties, and may facilitate mask decontamination, particularly when masks are exposed to sunlight."
"Peracetic acid, dry, effective, inactivating, SARS-CoV-2, stainless steel, whole-room fumigation","Peracetic acid dry fogging was shown to be effective at inactivating SARS-CoV-2 on stainless steel coupons, simulating whole-room fumigation."
"Several, methods, N95 respirators, PPE",Several methods exist for decontaminating N95 respirators and other PPE.
"Researchers, identified, methods, N95 respirators, physical integrity, fit factor, UV radiation, heating, vaporized hydrogen peroxide, VHP","Researchers have identified four methods capable of decontaminating N95 respirators while maintaining physical integrity (fit factor) UV radiation, heating to 70°C, and vaporized hydrogen peroxide (VHP)."
"Ethanol, decontamination, N95 respirators, associated with, loss, physical integrity",Ethanol (70%) decontamination of N95 respirators was associated with loss of physical integrity.
"Dry heat, UV, N95 respirators, conditions",Dry heat and UV decontaminating N95 respirators can also be used under certain conditions.
"Additional, methods, efficacy, SARS-CoV-2, respirators, pulsed, wet heat, multicooker, methylene blue plus light","Additional methods showing efficacy against SARS-CoV-2 on respirators include pulsed xenon ultraviolet light, wet heat (using a multicooker), and methylene blue plus light."
"Hydrogen peroxide vapor, VHP, N95 respirators",Hydrogen peroxide vapor (VHP) can repeatedly decontaminate N95 respirators.
"Devices, masks, day, Emergency Use Authorization, FDA","Devices capable of decontaminating 80,000 masks per day have been granted Emergency Use Authorization from the FDA."
"FDA, Emergency Use Authorization, masks, devices, US, hospitals, fit failure, concern","The FDA has issued an Emergency Use Authorization for a system capable of decontaminating ten N95 masks at a time using devices already present in many US hospitals, though fit failure after reuse remains a concern."
"Respirator, decontamination, VHP, filtration, efficiency, repeated, decontamination, cycles",Respirator decontamination methods such as VHP appear to maintain filtration efficiency after repeated decontamination cycles.
"Several, decontamination, VHP, moist heat, UVC, N95 respirators, cycles, loss of fit, filtration, efficiency","Several decontamination methods, including VHP, moist heat, and UVC, are capable of decontaminating N95 respirators for 10-20 cycles without loss of fit or filtration efficiency."
"Stacking respirators, increase, decontamination, rates, compromising, efficiency",Stacking respirators may increase decontamination rates without compromising efficiency.
"Peracetic acid, effective, combination, VHP, respirator decontamination",Peracetic acid may be effective in combination with VHP for respirator decontamination.
"US, FDA, guidance, bioburden reduction systems, dry heat, decontaminate, respirators",The US FDA has issued guidance for bioburden reduction systems using dry heat to decontaminate certain respirators.
"Canadian technology, D-Pod, ”, heat, UVC, PPE, North American, distribution",A Canadian technology (“D-Pod”) using heat and UVC for PPE is being manufactured for North American distribution.
"Researchers, thermal, SARS-CoV-2, estimates, infectivity reduction, time, temperature, environment, decontamination","Researchers have developed a thermal inactivation model for SARS-CoV-2, providing estimates of infectivity reduction based on time and temperature in the environment and under decontamination strategies."
"Forced, air ozone, decontaminate, surgical gowns, SARS-CoV-2 tests","Forced air ozone reactors may be able to decontaminate surgical gowns, though SARS-CoV-2 tests are needed."
"Oral, antiseptic rinses, pre-procedural rinses, dentistry, povidone-iodine, PVP-I, decontaminants, SARS-CoV-2, inactivating, SARS-CoV-2, concentrations, lab tests","Oral antiseptic rinses used in pre-procedural rinses for dentistry containing povidone-iodine (PVP-I) are effective decontaminants of SARS-CoV-2, completely inactivating SARS-CoV-2 at concentrations above 0.5% in lab tests (for 15-30 s)."
"Face masks, effective, reducing, infections, SARS-CoV-2",Face masks appear effective at reducing infections from SARS-CoV-2.
"Healthcare workers, COVID-19, recommended, PPE","Healthcare workers are at high risk of acquiring COVID-19, even with recommended PPE."
"Healthcare worker, illnesses650, human-to-human transmission, isolation, PPE, infection control","Healthcare worker illnesses650 demonstrates human-to-human transmission despite isolation, PPE, and infection control."
"Risk, transmission, healthcare workers",Risk of transmission to healthcare workers is high.
"Contacts, healthcare workers, transmit, COVID-19, casual contacts",Contacts with healthcare workers tend to transmit COVID-19 more often than other casual contacts.
"Hospital-acquired infection, rates, introduction, comprehensive, measures, expanded testing, PPE, patient contacts","Hospital-acquired infection rates fell after introduction of comprehensive infection control measures, including expanded testing and use of PPE for all patient contacts."
"Universal, masking, policies, reduced, rate, healthcare worker, infections",Universal masking policies also reduced the rate of new healthcare worker infections.
"Even, healthcare personnel, PPE, early, pandemic, March-April, rates, infection, general population","Even among healthcare personnel reporting adequate PPE early in the pandemic (March-April), rates of infection were 3.4 times higher than the general population."
"healthcare workers, risk, droplet, contact, fomites, risk, closer proximity","A modeling study suggests that healthcare workers are primarily at risk from droplet and inhalation exposure (compared to contact with fomites), with greater risk while in closer proximity to patients."
"WHO, considers, inferior, masks, respirators, control, droplet, transmission",The WHO considers face shields as inferior to masks and respirators for control of droplet transmission.
"Healthcare personnel, room, SARS-CoV-2, patients, precautions, contact precautions, precautions, use eye protection, goggles, face shield","Healthcare personnel entering the room [of SARS-CoV-2 patients] should use standard precautions, contact precautions, airborne precautions, and use eye protection (e.g., goggles or a face shield)."
"WHO, healthcare workers, clean, long-sleeve gowns, gloves",WHO indicates healthcare workers should wear clean long-sleeve gowns as well as gloves.
"PPE, skin, reduce, exposure to, pathogens",PPE that covers all skin may reduce exposure to pathogens.
"Respirators, NIOSH-certified N95, EUFFP2, equivalent, working, potential, aerosols","Respirators (NIOSH-certified N95, EUFFP2 or equivalent) are recommended for those working with potential aerosols."
"Additional, protection, Powered Air Purifying Respirator, PAPR, hood, high-risk procedures","Additional protection (Powered Air Purifying Respirator (PAPR) with hood), should be considered for high-risk procedures."
"KN95, respirators, conditions, FDA, Emergency","KN95 respirators are, under certain conditions, approved for use under FDA Emergency Use Authorization."
"FDA, KN95 models, EUA, criteria, authorized","On May 7, the FDA rescinded a number of KN95 models that no longer meet the EUA criteria and are no longer authorized."
"study, P100 respirators, cartridges, filtration, efficiency, N95 respirators, N95 respirators, short supply",A study suggests that P100 respirators with removable filter cartridges have similar filtration efficiency compared to N95 respirators and could plausibly be used if N95 respirators were in short supply.
"Particular care, duckbill”, fail, fit tests","Particular care should be taken with “duckbill” N95 respirators, which may fail fit tests after repeated doffing."
"Dome-shaped N95 respirators, fit tests",Dome-shaped N95 respirators also failed fit tests after extended use.
"US, FDA, cautions, healthcare facilities, passive protective barrier, negative, pressure, Emergency Use Authorization, devices","The US FDA cautions healthcare facilities using passive protective barrier enclosures without negative pressure, and has withdrawn a prior Emergency Use Authorization for the devices."
"Experiments, mannequins, face masks, potential, spread, SARS-CoV-2, worn, infectious, individual, face masks, non-infected, recipients, inhaled particles, protective effect, maximized, infected, uninfected, individuals, mannequins, masks","Experiments with mannequins show that face masks reduce potential spread of SARS-CoV-2 when worn by an infectious individual, but also that face masks by non-infected recipients can reduce the number of inhaled particles; the protective effect was maximized when both infected and uninfected individuals (mannequins) wore masks."
"Researchers, lipopeptide fusion, prevents, SARS-CoV-2, transmission, ferrets, peptide, prophylactically, intranasal, route, human, studies",Researchers have developed a lipopeptide fusion inhibitor that prevents SARS-CoV-2 transmission in ferrets given the peptide prophylactically via the intranasal route; human studies have yet to be conducted.
"Non-medical, masks, effective, slowing, transmission, data, SARS-CoV-2","Non-medical masks may be effective at slowing transmission, though data specific to SARS-CoV-2 are sparse."
"US, CDC, wearing, public, social distancing, measures, maintain","On 4/3/2020, the US CDC recommended wearing cloth face masks in public where social distancing measures are difficult to maintain."
"CDC, masks, exhalation vents, valves, masks, valves, particles, pass, unfiltered","The CDC recommends masks without exhalation vents or valves, as masks with valves can allow particles to pass through unfiltered."
"WHO, general population, non-medical masks, public settings, physical distancing, difficult, vulnerable, populations, elderly, wear, medical masks, contact","The WHO recommends that the general population wear non-medical masks when in public settings and when physical distancing is difficult, and that vulnerable populations (e.g., elderly) wear medical masks when close contact is likely."
"Infected, individuals, wearing, home, symptoms, associated with, reduction, household, transmission",Infected individuals wearing facemasks in the home before the onset of symptoms was associated with a reduction in household transmission.
"meta-analysis, SARS-CoV-1, MERS, COVID-19, transmission, evidence, wearing, face masks, eye protection, associated with, lower, risk, transmission, N95 respirators, surgical masks","A meta-analysis of SARS-CoV-1, MERS, and COVID-19 transmission events found evidence that wearing face masks and eye protection were each associated with lower risk of transmission, with N95 respirators more effective than surgical masks."
"meta-analysis, N95 respirators, reducing, occurrence, respiratory illness, health care professionals, influenza, surgical masks, effective, influenza","In a separate meta-analysis, N95 respirators were found to be beneficial for reducing the occurrence of respiratory illness in health care professionals including influenza, though surgical masks were similarly effective for influenza."
"N95 respirators, associated with, reductions, SARS-CoV-1 infections",N95 respirators were associated with up to 80% reductions in SARS-CoV-1 infections.
"Surgical face masks, respirators, homemade face masks, transmission, coronaviruses, infectious, individuals, individuals","Surgical face masks, respirators, and homemade face masks may prevent transmission of coronaviruses from infectious individuals to other individuals."
"Surgical masks, associated with, reduction, seasonal coronavirus, expressed, aerosol particles",Surgical masks were associated with a significant reduction in the amount of seasonal coronavirus expressed as aerosol particles (<5 μm).
"Homemade, masks, breathing, coughing, reduction, leakage jets, downward, backward, wearer’s face",Homemade masks reduce overall flow from breathing and coughing (63-86% reduction) but also generate leakage jets facing downward and backward from the wearer’s face.
"Some non-standard materials, cotton, cotton, hybrids, simulant particles, materials, T-shirt, vacuum cleaner bag, towels, filtration, efficacy","Some non-standard materials (e.g., cotton, cotton hybrids) may be able to filter out >90% of simulant particles >0.3μm, while other materials (e.g., T-shirt, vacuum cleaner bag, towels) appear to have lower filtration efficacy (~35-62%)."
"homemade materials, filtration, efficiencies, cotton, visible fibers","Of 42 homemade materials tested, the three with the greatest filtration efficiencies were layered cotton with raised visible fibers."
"Neck, worn, runners, increase, frequency, small, aerosol particles, wearing, no mask","Neck fleeces commonly worn by runners may increase the frequency of small aerosol particles, compared to wearing no mask at all."
